flight_id,departure_time,airline,origin_airport,destination_airport,origin_lat,origin_lon,dest_lat,dest_lon,flight_class,distance_km,scheduled_duration_min,actual_duration_min,delay_min,ticket_price_usd,passengers,on_time,cancellation_reason
FL2610,2023-07-09 - 16:31:45,United,SYD,NRT,-33.9399,151.1753,35.772,140.3929,First,843.0,396,774.0,,1789.93,243,Early,
FL5234,2023-07-27 - 21:34:19,Lufthansa,SIN,LAX,1.3644,103.9915,33.9425,-118.4081,Economy,11224.0,247,681.0,0.0,538.08,414,Yes,
FL1060,2024-05-15 - 11:23:34,Emirates,FRA,SYD,50.0379,8.5622,-33.9399,151.1753,Economy,13068.0,880,684.0,0.0,449.49,239,Yes,
FL9845,2023-06-22 - 16:37:21,Ryanair,NRT,ORD,35.772,140.3929,41.9742,-87.9073,Economy,9963.0,282,744.0,2.0,293.27,124,Yes,
FL3695,2024-06-11 - 11:40:23,United,SYD,FRA,-33.9399,151.1753,50.0379,8.5622,Economy,10439.0,248,463.0,0.0,1665.62,344,No,
FL9684,2023-01-06 - 03:49:43,British Airways,NRT,JFK,35.772,140.3929,40.6413,-73.7781,Business,5108.0,487,579.0,24.0,445.22,260,Yes,
FL3138,2023-02-08 - 13:04:26,United,FRA,JFK,50.0379,8.5622,40.6413,-73.7781,Business,2557.0,334,277.0,20.0,,303,Yes,
FL5086,2024-02-13 - 12:19:36,Lufthansa,SIN,LAX,1.3644,103.9915,33.9425,-118.4081,Economy,10848.0,631,834.0,37.0,324.62,348,Early,
FL2688,2024-01-24 - 04:17:44,Delta,DXB,LHR,25.2532,55.3657,51.47,-0.4543,Economy,12618.0,889,790.0,0.0,304.52,372,No,
FL4624,2024-06-28 - 11:34:47,Lufthansa,CDG,LHR,49.0097,2.5479,51.47,-0.4543,Economy,7192.0,319,904.0,,541.68,394,No,
FL7446,2023-10-09 - 08:18:40,Ryanair,JFK,LAX,40.6413,-73.7781,33.9425,-118.4081,Economy,7285.0,702,214.0,0.0,1664.83,86,Yes,
FL9764,2023-10-25 - 10:21:56,United,LHR,SYD,51.47,-0.4543,-33.9399,151.1753,Economy,2081.0,118,743.0,3.0,392.86,311,No,
FL5472,2024-06-27 - 06:26:36,Air France,ORD,LHR,41.9742,-87.9073,51.47,-0.4543,Economy,9420.0,206,706.0,23.0,687.38,146,No,
FL3303,2023-02-27 - 15:58:07,Ryanair,DXB,JFK,25.2532,55.3657,40.6413,-73.7781,Economy,14042.0,159,269.0,43.0,499.29,283,No,
FL6870,2023-12-12 - 16:31:45,British Airways,DXB,ORD,25.2532,55.3657,41.9742,-87.9073,Economy,13219.0,665,260.0,7.0,837.88,224,Yes,
FL5791,2023-10-29 - 01:46:27,Air France,FRA,LHR,50.0379,8.5622,51.47,-0.4543,Economy,7981.0,582,904.0,0.0,,297,Yes,
FL5637,2024-06-24 - 12:53:13,Lufthansa,CDG,LHR,49.0097,2.5479,51.47,-0.4543,Economy,4902.0,512,814.0,109.0,225.63,397,No,
FL3241,2024-04-30 - 21:45:31,Emirates,FRA,SIN,50.0379,8.5622,1.3644,103.9915,Business,1445.0,130,,17.0,772.08,365,Yes,
FL4742,2023-07-03 - 22:07:56,Delta,CDG,NRT,49.0097,2.5479,35.772,140.3929,Economy,3888.0,850,294.0,0.0,672.42,103,No,
FL4991,2023-02-24 - 15:07:42,Air France,CDG,DXB,49.0097,2.5479,25.2532,55.3657,Business,1842.0,217,448.0,0.0,1155.66,291,Yes,
FL4014,2023-04-02 - 08:29:52,British Airways,DXB,FRA,25.2532,55.3657,50.0379,8.5622,Economy,10907.0,397,503.0,0.0,,329,Yes,
FL7227,2023-05-31 - 12:53:13,Emirates,LAX,DXB,33.9425,-118.4081,25.2532,55.3657,Economy,11084.0,307,827.0,16.0,543.25,383,Yes,
FL3930,2024-04-17 - 05:58:35,Lufthansa,NRT,SYD,35.772,140.3929,-33.9399,151.1753,Business,1062.0,624,376.0,32.0,266.2,102,Yes,
FL2599,2024-04-21 - 04:40:09,Air France,DXB,LAX,25.2532,55.3657,33.9425,-118.4081,Business,10027.0,308,902.0,28.0,384.98,334,Yes,
FL3055,2024-04-07 - 20:10:16,United,SYD,LHR,-33.9399,151.1753,51.47,-0.4543,First,14596.0,887,471.0,0.0,326.49,248,Yes,
FL9767,2024-03-31 - 20:38:17,United,LHR,DXB,51.47,-0.4543,25.2532,55.3657,Business,12290.0,591,909.0,2.0,426.13,324,Yes,
FL6352,2023-06-06 - 21:51:07,American,LHR,ORD,51.47,-0.4543,41.9742,-87.9073,Economy,8809.0,530,,0.0,634.03,416,Yes,
FL1391,2024-05-19 - 10:05:08,American,ORD,DXB,41.9742,-87.9073,25.2532,55.3657,Economy,4741.0,587,,38.0,,327,No,
FL2782,2023-11-21 - 10:38:45,Delta,JFK,DXB,40.6413,-73.7781,25.2532,55.3657,Economy,10919.0,766,444.0,54.0,497.72,283,Yes,
FL2718,2023-05-25 - 11:12:22,British Airways,SYD,CDG,-33.9399,151.1753,49.0097,2.5479,Economy,13509.0,118,659.0,29.0,643.94,160,Yes,
FL6709,2023-02-17 - 15:35:43,Air France,JFK,SIN,40.6413,-73.7781,1.3644,103.9915,Economy,14610.0,365,503.0,28.0,194.07,205,Early,
FL9599,2024-01-13 - 06:04:12,Ryanair,SIN,FRA,1.3644,103.9915,50.0379,8.5622,Economy,5124.0,802,889.0,38.0,497.49,417,No,
FL5288,2023-12-29 - 16:26:08,Air France,CDG,FRA,49.0097,2.5479,50.0379,8.5622,Economy,13759.0,643,285.0,18.0,85.11,346,No,
FL4262,2023-01-05 - 20:32:41,British Airways,JFK,SYD,40.6413,-73.7781,-33.9399,151.1753,Economy,8934.0,227,856.0,17.0,876.92,234,No,
FL1452,2023-11-22 - 08:29:52,Lufthansa,LHR,SIN,51.47,-0.4543,1.3644,103.9915,Economy,1732.0,303,738.0,5.0,763.29,238,Yes,
FL3156,2024-06-29 - 09:25:54,British Airways,JFK,LHR,40.6413,-73.7781,51.47,-0.4543,Economy,5084.0,551,132.0,18.0,134.95,223,No,
FL6263,2023-06-15 - 17:05:22,Delta,LAX,SYD,33.9425,-118.4081,-33.9399,151.1753,Economy,14227.0,791,423.0,54.0,773.31,215,Early,
FL9131,2023-07-19 - 16:54:09,Delta,JFK,ORD,40.6413,-73.7781,41.9742,-87.9073,Economy,822.0,541,495.0,0.0,111.44,202,Early,
FL1466,2024-03-28 - 05:13:46,United,FRA,ORD,50.0379,8.5622,41.9742,-87.9073,First,7833.0,135,83.0,23.0,634.62,205,Yes,
FL3233,2023-11-06 - 06:26:36,Emirates,SYD,DXB,-33.9399,151.1753,25.2532,55.3657,Economy,5873.0,888,,13.0,241.76,187,Yes,
FL1552,2024-04-08 - 03:27:18,Air France,JFK,NRT,40.6413,-73.7781,35.772,140.3929,Economy,5342.0,565,411.0,0.0,1157.17,254,Yes,
FL6593,2023-10-19 - 01:24:02,Emirates,ORD,DXB,41.9742,-87.9073,25.2532,55.3657,Business,1309.0,140,614.0,26.0,317.33,346,Yes,
FL3152,2024-06-05 - 09:59:31,Emirates,DXB,SIN,25.2532,55.3657,1.3644,103.9915,Business,10026.0,619,142.0,14.0,,106,Yes,
FL2447,2023-03-27 - 21:23:06,British Airways,NRT,DXB,35.772,140.3929,25.2532,55.3657,Economy,12609.0,787,894.0,75.0,287.46,94,Yes,
FL7127,2023-08-30 - 21:23:06,Emirates,FRA,CDG,50.0379,8.5622,49.0097,2.5479,Economy,3308.0,360,389.0,7.0,1302.14,239,No,
FL5991,2024-03-28 - 12:30:49,United,ORD,DXB,41.9742,-87.9073,25.2532,55.3657,Economy,3267.0,789,653.0,22.0,2182.78,391,Yes,
FL9265,2023-03-10 - 06:54:37,Ryanair,DXB,LHR,25.2532,55.3657,51.47,-0.4543,Business,9938.0,346,947.0,9.0,1010.21,215,Yes,
FL3265,2023-01-08 - 21:23:06,Air France,FRA,JFK,50.0379,8.5622,40.6413,-73.7781,Economy,6464.0,718,138.0,,161.62,141,Yes,
FL3150,2024-05-06 - 16:09:20,Ryanair,JFK,DXB,40.6413,-73.7781,25.2532,55.3657,Economy,3591.0,650,258.0,22.0,1827.03,90,No,
FL8998,2023-05-13 - 15:07:42,American,ORD,LAX,41.9742,-87.9073,33.9425,-118.4081,Economy,13632.0,252,160.0,8.0,368.53,159,Yes,
FL2303,2024-06-22 - 17:10:58,Emirates,SYD,SIN,-33.9399,151.1753,1.3644,103.9915,Economy,3936.0,692,,0.0,945.4,83,No,
FL8542,2024-02-26 - 06:15:24,Delta,JFK,SYD,40.6413,-73.7781,-33.9399,151.1753,Business,11062.0,327,373.0,16.0,944.9,148,No,
FL9004,2023-03-11 - 12:02:48,British Airways,SIN,JFK,1.3644,103.9915,40.6413,-73.7781,First,7566.0,615,256.0,65.0,549.51,279,Yes,
FL3898,2023-01-12 - 05:30:35,British Airways,NRT,ORD,35.772,140.3929,41.9742,-87.9073,Business,4590.0,313,,3.0,214.52,155,Early,
FL5957,2023-08-16 - 07:45:03,Air France,DXB,LAX,25.2532,55.3657,33.9425,-118.4081,Economy,7654.0,393,943.0,8.0,220.19,141,Yes,
FL5917,2023-11-14 - 03:49:43,United,CDG,JFK,49.0097,2.5479,40.6413,-73.7781,Economy,5153.0,745,275.0,5.0,211.8,175,No,
FL9682,2024-02-29 - 07:05:50,Delta,FRA,SIN,50.0379,8.5622,1.3644,103.9915,Business,1912.0,822,160.0,0.0,632.99,398,Yes,
FL4921,2023-05-23 - 08:13:04,Air France,FRA,NRT,50.0379,8.5622,35.772,140.3929,Economy,784.0,732,377.0,3.0,531.34,212,No,
FL2968,2024-04-16 - 08:07:28,American,SYD,NRT,-33.9399,151.1753,35.772,140.3929,Economy,10885.0,584,316.0,37.0,982.08,185,Yes,
FL7111,2024-06-28 - 04:17:44,United,LHR,LAX,51.47,-0.4543,33.9425,-118.4081,Economy,6558.0,348,890.0,3.0,598.14,149,Yes,
FL2337,2023-07-28 - 12:08:24,Lufthansa,CDG,DXB,49.0097,2.5479,25.2532,55.3657,Business,7746.0,708,944.0,7.0,363.48,372,No,
FL9005,2024-05-26 - 02:20:04,Ryanair,LAX,LHR,33.9425,-118.4081,51.47,-0.4543,Economy,5164.0,117,438.0,33.0,1714.34,101,No,
FL3678,2023-07-13 - 22:30:21,British Airways,DXB,FRA,25.2532,55.3657,50.0379,8.5622,Economy,14190.0,670,644.0,0.0,836.99,277,Yes,
FL7064,2024-04-22 - 02:31:17,Lufthansa,LHR,SYD,51.47,-0.4543,-33.9399,151.1753,Economy,6053.0,504,255.0,28.0,219.16,94,No,
FL1878,2024-01-05 - 15:58:07,Ryanair,LHR,SYD,51.47,-0.4543,-33.9399,151.1753,Business,10694.0,527,495.0,0.0,1305.59,193,No,
FL2918,2023-12-18 - 10:55:33,Delta,SYD,JFK,-33.9399,151.1753,40.6413,-73.7781,Economy,11977.0,701,921.0,84.0,158.67,276,Early,
FL9521,2024-03-05 - 10:55:33,Delta,SYD,DXB,-33.9399,151.1753,25.2532,55.3657,Economy,4454.0,220,346.0,3.0,701.32,130,Yes,
FL5560,2024-04-06 - 00:28:00,Lufthansa,ORD,NRT,41.9742,-87.9073,35.772,140.3929,Business,7606.0,145,428.0,36.0,273.22,224,Yes,
FL8236,2024-01-30 - 13:15:38,Lufthansa,ORD,FRA,41.9742,-87.9073,50.0379,8.5622,Business,12997.0,846,208.0,0.0,282.89,330,No,
FL3236,2024-05-20 - 15:13:18,Delta,CDG,DXB,49.0097,2.5479,25.2532,55.3657,Business,4396.0,826,261.0,7.0,566.66,411,No,
FL8850,2023-08-31 - 19:14:14,Emirates,LAX,SYD,33.9425,-118.4081,-33.9399,151.1753,Business,8870.0,886,891.0,0.0,141.84,169,Yes,
FL2552,2023-02-18 - 13:26:50,American,FRA,SIN,50.0379,8.5622,1.3644,103.9915,Economy,13021.0,84,767.0,8.0,59.67,285,Yes,
FL1530,2023-10-18 - 03:32:55,British Airways,FRA,LAX,50.0379,8.5622,33.9425,-118.4081,Economy,11759.0,217,491.0,41.0,266.29,153,Yes,
FL5294,2023-12-26 - 22:52:45,Ryanair,FRA,SIN,50.0379,8.5622,1.3644,103.9915,Economy,10488.0,189,394.0,42.0,178.22,303,Yes,
FL5573,2023-09-07 - 04:12:08,British Airways,ORD,LHR,41.9742,-87.9073,51.47,-0.4543,Business,664.0,361,,0.0,356.88,319,Yes,
FL2432,2024-04-13 - 07:17:02,Air France,SIN,SYD,1.3644,103.9915,-33.9399,151.1753,Economy,2711.0,777,795.0,0.0,515.08,193,Early,
FL4114,2023-09-24 - 04:06:32,United,JFK,LAX,40.6413,-73.7781,33.9425,-118.4081,Economy,7851.0,442,539.0,29.0,108.07,408,Yes,
FL9344,2023-10-05 - 02:20:04,Air France,SYD,SIN,-33.9399,151.1753,1.3644,103.9915,Business,14387.0,405,431.0,0.0,379.05,198,Yes,
FL8254,2023-02-16 - 03:10:30,Lufthansa,SIN,FRA,1.3644,103.9915,50.0379,8.5622,Economy,11112.0,586,675.0,88.0,330.05,104,No,
FL2262,2024-05-24 - 06:37:49,British Airways,LAX,FRA,33.9425,-118.4081,50.0379,8.5622,Economy,8595.0,823,935.0,1.0,553.07,378,No,Weather
FL1089,2024-05-08 - 11:51:35,Air France,NRT,DXB,35.772,140.3929,25.2532,55.3657,Economy,1097.0,206,890.0,20.0,212.18,149,Yes,
FL6173,2023-06-04 - 11:34:47,Emirates,LHR,SIN,51.47,-0.4543,1.3644,103.9915,Economy,8715.0,706,204.0,29.0,652.19,268,No,
FL3290,2023-12-11 - 11:23:34,Emirates,DXB,NRT,25.2532,55.3657,35.772,140.3929,Economy,12661.0,414,450.0,21.0,744.58,406,Yes,
FL3944,2024-01-15 - 09:03:30,American,SIN,ORD,1.3644,103.9915,41.9742,-87.9073,Economy,12866.0,126,668.0,0.0,603.49,194,No,
FL7269,2024-04-08 - 10:44:21,Emirates,DXB,CDG,25.2532,55.3657,49.0097,2.5479,Economy,9065.0,704,,0.0,492.83,123,Yes,
FL8451,2023-02-01 - 06:15:24,Delta,FRA,ORD,50.0379,8.5622,41.9742,-87.9073,Economy,9620.0,426,283.0,0.0,198.53,123,Yes,
FL1521,2024-03-14 - 13:26:50,British Airways,LHR,SIN,51.47,-0.4543,1.3644,103.9915,Economy,6095.0,175,828.0,0.0,1120.16,304,Yes,
FL4764,2024-03-13 - 22:52:45,British Airways,SIN,ORD,1.3644,103.9915,41.9742,-87.9073,Business,13122.0,193,,4.0,333.36,102,No,
FL5209,2023-06-27 - 20:27:04,Ryanair,CDG,NRT,49.0097,2.5479,35.772,140.3929,Business,14493.0,446,411.0,79.0,711.78,385,No,
FL9401,2024-05-06 - 01:35:15,American,SIN,FRA,1.3644,103.9915,50.0379,8.5622,First,5179.0,293,315.0,1.0,254.6,380,Yes,
FL7789,2023-12-13 - 21:39:55,Delta,NRT,LHR,35.772,140.3929,51.47,-0.4543,Economy,12647.0,199,749.0,0.0,238.92,172,Yes,
FL2807,2023-01-17 - 02:03:16,Emirates,ORD,NRT,41.9742,-87.9073,35.772,140.3929,Business,6184.0,353,364.0,31.0,440.88,151,No,
FL4622,2023-02-15 - 19:53:27,British Airways,SYD,CDG,-33.9399,151.1753,49.0097,2.5479,Economy,11912.0,717,295.0,0.0,1037.27,301,Yes,
FL9385,2023-05-03 - 07:28:14,Air France,LAX,SIN,33.9425,-118.4081,1.3644,103.9915,Business,3024.0,794,327.0,28.0,92.16,193,No,
FL3846,2024-06-21 - 04:45:45,Emirates,SIN,LAX,1.3644,103.9915,33.9425,-118.4081,Business,6540.0,743,123.0,0.0,141.79,276,Yes,
FL6205,2023-03-04 - 19:47:51,Lufthansa,DXB,CDG,25.2532,55.3657,49.0097,2.5479,Economy,10365.0,527,553.0,17.0,188.1,276,No,
FL4617,2024-06-08 - 03:32:55,Ryanair,LHR,SIN,51.47,-0.4543,1.3644,103.9915,Economy,9121.0,768,592.0,0.0,419.44,231,No,
FL8556,2023-12-07 - 12:42:01,Emirates,NRT,LAX,35.772,140.3929,33.9425,-118.4081,Business,916.0,604,818.0,10.0,1182.79,260,Early,
FL4184,2024-05-01 - 12:19:36,American,SIN,FRA,1.3644,103.9915,50.0379,8.5622,Business,14492.0,244,728.0,22.0,573.52,92,Yes,
FL9350,2023-01-03 - 10:16:20,Ryanair,SYD,CDG,-33.9399,151.1753,49.0097,2.5479,Economy,7934.0,68,,10.0,,296,Yes,Operational
FL1951,2023-11-04 - 18:01:24,Lufthansa,SIN,NRT,1.3644,103.9915,35.772,140.3929,Economy,5225.0,111,747.0,,281.69,369,Yes,
FL7364,2024-05-13 - 08:24:16,United,FRA,SYD,50.0379,8.5622,-33.9399,151.1753,Economy,13234.0,337,652.0,56.0,329.34,101,No,
FL8684,2023-11-18 - 17:05:22,United,DXB,LAX,25.2532,55.3657,33.9425,-118.4081,Economy,1835.0,842,132.0,16.0,1833.95,209,Yes,
FL6920,2023-05-18 - 04:23:20,American,SIN,FRA,1.3644,103.9915,50.0379,8.5622,Economy,3452.0,257,99.0,2.0,227.46,359,No,
FL3576,2023-03-18 - 18:51:49,Lufthansa,NRT,JFK,35.772,140.3929,40.6413,-73.7781,Business,10634.0,547,162.0,7.0,392.19,399,No,
FL5188,2024-02-07 - 17:55:47,Ryanair,SYD,SIN,-33.9399,151.1753,1.3644,103.9915,Economy,8464.0,124,702.0,6.0,544.35,390,Yes,
FL7648,2023-09-29 - 22:30:21,British Airways,ORD,DXB,41.9742,-87.9073,25.2532,55.3657,Business,8828.0,323,694.0,8.0,461.24,103,Yes,
FL2456,2024-04-27 - 06:21:00,Ryanair,FRA,JFK,50.0379,8.5622,40.6413,-73.7781,Economy,12118.0,117,72.0,26.0,360.14,196,No,
FL4758,2023-09-25 - 01:57:39,Air France,DXB,JFK,25.2532,55.3657,40.6413,-73.7781,First,2509.0,468,550.0,0.0,267.25,386,Yes,
FL5009,2024-06-06 - 15:07:42,Lufthansa,FRA,DXB,50.0379,8.5622,25.2532,55.3657,Business,11813.0,832,707.0,0.0,236.01,373,Early,
FL1966,2023-07-09 - 01:57:39,Lufthansa,SIN,NRT,1.3644,103.9915,35.772,140.3929,Economy,5678.0,693,179.0,0.0,686.3,318,Yes,
FL1349,2023-04-15 - 16:59:45,Emirates,LHR,ORD,51.47,-0.4543,41.9742,-87.9073,Economy,8636.0,628,408.0,12.0,967.82,318,No,
FL6905,2024-04-19 - 08:57:53,American,SYD,JFK,-33.9399,151.1753,40.6413,-73.7781,Economy,13081.0,838,677.0,0.0,1707.55,239,Yes,
FL4326,2023-03-21 - 12:25:12,Ryanair,DXB,LAX,25.2532,55.3657,33.9425,-118.4081,Economy,4559.0,196,372.0,7.0,635.72,169,Yes,
FL2519,2024-02-05 - 22:13:32,Emirates,LAX,DXB,33.9425,-118.4081,25.2532,55.3657,Business,6004.0,593,688.0,19.0,,283,Yes,
FL8971,2024-03-12 - 10:27:32,Air France,SIN,NRT,1.3644,103.9915,35.772,140.3929,Economy,10668.0,629,202.0,7.0,570.73,273,No,
FL9241,2023-02-15 - 12:36:25,Delta,CDG,LAX,49.0097,2.5479,33.9425,-118.4081,Business,2194.0,363,182.0,1.0,318.87,228,Yes,
FL2476,2023-05-24 - 06:04:12,British Airways,FRA,DXB,50.0379,8.5622,25.2532,55.3657,Economy,4656.0,848,625.0,0.0,338.21,108,No,
FL2652,2023-07-14 - 05:47:23,British Airways,SYD,ORD,-33.9399,151.1753,41.9742,-87.9073,Economy,3397.0,497,142.0,0.0,831.71,303,Yes,
FL6079,2024-05-18 - 12:14:00,Lufthansa,DXB,FRA,25.2532,55.3657,50.0379,8.5622,Business,10164.0,116,127.0,8.0,901.32,319,Yes,
FL4108,2024-06-05 - 17:16:34,Ryanair,NRT,JFK,35.772,140.3929,40.6413,-73.7781,Business,3262.0,392,781.0,22.0,907.94,186,No,
FL6066,2023-06-16 - 22:13:32,American,NRT,SIN,35.772,140.3929,1.3644,103.9915,Economy,14542.0,281,300.0,0.0,201.72,300,Yes,
FL9172,2023-10-09 - 15:35:43,British Airways,FRA,SYD,50.0379,8.5622,-33.9399,151.1753,Economy,8418.0,463,719.0,7.0,53.56,255,Yes,
FL1485,2023-05-29 - 02:36:53,Emirates,CDG,SYD,49.0097,2.5479,-33.9399,151.1753,Economy,7670.0,605,843.0,28.0,484.01,231,No,
FL9588,2024-05-17 - 14:22:52,Emirates,DXB,LAX,25.2532,55.3657,33.9425,-118.4081,Economy,7098.0,580,,11.0,694.77,410,Early,
FL9948,2023-12-22 - 09:37:07,Air France,LAX,JFK,33.9425,-118.4081,40.6413,-73.7781,Economy,6653.0,200,575.0,0.0,1731.45,306,Yes,
FL3740,2023-02-14 - 07:28:14,Lufthansa,LAX,JFK,33.9425,-118.4081,40.6413,-73.7781,Economy,10375.0,86,485.0,21.0,495.37,290,Yes,
FL6402,2024-04-19 - 23:31:59,American,LAX,CDG,33.9425,-118.4081,49.0097,2.5479,Economy,13902.0,797,684.0,,4393.36,225,Yes,
FL8371,2024-06-17 - 06:04:12,Emirates,JFK,DXB,40.6413,-73.7781,25.2532,55.3657,Economy,8989.0,844,619.0,15.0,203.31,194,No,
FL8629,2023-05-03 - 00:11:12,United,NRT,JFK,35.772,140.3929,40.6413,-73.7781,Economy,14828.0,239,182.0,1.0,745.81,407,Early,
FL7018,2023-10-17 - 12:58:49,United,LAX,DXB,33.9425,-118.4081,25.2532,55.3657,Economy,5883.0,135,469.0,90.0,181.95,261,No,
FL1013,2024-06-04 - 04:51:21,Ryanair,CDG,FRA,49.0097,2.5479,50.0379,8.5622,Economy,3847.0,687,233.0,9.0,2319.03,226,Yes,
FL3070,2023-07-20 - 00:11:12,American,NRT,LHR,35.772,140.3929,51.47,-0.4543,Economy,8593.0,144,197.0,0.0,166.89,321,Yes,
FL4643,2024-02-21 - 09:42:43,British Airways,FRA,NRT,50.0379,8.5622,35.772,140.3929,Business,5613.0,330,89.0,1.0,1053.91,296,Yes,
FL8868,2023-05-21 - 12:30:49,Air France,SIN,DXB,1.3644,103.9915,25.2532,55.3657,Business,14832.0,414,183.0,0.0,114.14,322,No,
FL5943,2024-02-14 - 10:10:44,Delta,LAX,SIN,33.9425,-118.4081,1.3644,103.9915,Economy,14705.0,571,670.0,0.0,796.94,234,No,
FL1976,2023-02-26 - 10:49:57,Emirates,LAX,NRT,33.9425,-118.4081,35.772,140.3929,Economy,8888.0,485,,32.0,231.03,344,Early,
FL6447,2023-12-15 - 02:48:05,British Airways,JFK,LAX,40.6413,-73.7781,33.9425,-118.4081,Economy,10863.0,526,110.0,114.0,272.12,159,Yes,
FL1428,2024-01-07 - 11:40:23,American,CDG,JFK,49.0097,2.5479,40.6413,-73.7781,Economy,5002.0,528,587.0,5.0,,381,Yes,
FL8750,2023-07-04 - 12:42:01,Delta,CDG,DXB,49.0097,2.5479,25.2532,55.3657,Economy,2723.0,634,62.0,5.0,475.65,200,Yes,
FL3069,2023-02-13 - 09:37:07,British Airways,LHR,FRA,51.47,-0.4543,50.0379,8.5622,Economy,1250.0,847,907.0,21.0,127.85,112,Yes,
FL6212,2023-08-16 - 22:19:08,American,ORD,LHR,41.9742,-87.9073,51.47,-0.4543,Economy,2187.0,691,764.0,56.0,,102,No,
FL5283,2024-04-10 - 13:43:39,United,SYD,LHR,-33.9399,151.1753,51.47,-0.4543,Economy,4379.0,430,342.0,0.0,1803.5,212,No,
FL6797,2023-10-25 - 17:38:59,British Airways,SIN,NRT,1.3644,103.9915,35.772,140.3929,Economy,14820.0,777,313.0,0.0,738.85,109,Yes,
FL9591,2023-03-01 - 18:57:25,Delta,CDG,LHR,49.0097,2.5479,51.47,-0.4543,Economy,8500.0,569,287.0,0.0,342.17,248,Yes,
FL3509,2023-09-25 - 23:48:47,American,FRA,JFK,50.0379,8.5622,40.6413,-73.7781,Business,4060.0,655,381.0,0.0,419.48,200,No,
FL2376,2023-03-26 - 16:14:56,Air France,NRT,LHR,35.772,140.3929,51.47,-0.4543,Economy,5814.0,233,806.0,8.0,497.99,191,Yes,
FL6342,2023-03-30 - 22:13:32,Delta,SYD,ORD,-33.9399,151.1753,41.9742,-87.9073,Economy,11404.0,834,328.0,7.0,328.33,151,No,
FL3739,2024-05-20 - 22:30:21,Emirates,ORD,SIN,41.9742,-87.9073,1.3644,103.9915,Economy,1081.0,500,,0.0,432.37,124,Yes,
FL9037,2023-05-02 - 09:37:07,Delta,LAX,FRA,33.9425,-118.4081,50.0379,8.5622,Business,6738.0,219,725.0,67.0,616.27,137,No,
FL7900,2023-02-07 - 00:39:13,American,DXB,JFK,25.2532,55.3657,40.6413,-73.7781,First,13098.0,625,536.0,0.0,641.31,200,No,
FL6614,2024-01-02 - 07:50:39,British Airways,CDG,JFK,49.0097,2.5479,40.6413,-73.7781,Economy,8798.0,474,462.0,84.0,478.77,171,No,
FL6520,2023-03-03 - 07:22:38,Emirates,SIN,NRT,1.3644,103.9915,35.772,140.3929,Business,834.0,362,376.0,21.0,,304,No,
FL4069,2024-03-19 - 17:16:34,Emirates,NRT,JFK,35.772,140.3929,40.6413,-73.7781,Business,8759.0,727,,0.0,742.77,354,No,
FL5358,2023-09-11 - 10:10:44,Lufthansa,ORD,CDG,41.9742,-87.9073,49.0097,2.5479,Economy,6825.0,866,810.0,40.0,149.75,239,Yes,
FL4722,2023-03-16 - 15:52:31,Emirates,SYD,FRA,-33.9399,151.1753,50.0379,8.5622,Economy,10668.0,889,408.0,46.0,47.75,248,No,
FL8449,2024-03-12 - 17:44:35,Air France,JFK,FRA,40.6413,-73.7781,50.0379,8.5622,Economy,7908.0,581,861.0,3.0,134.08,135,Yes,
FL8517,2024-06-09 - 23:15:10,Air France,SYD,DXB,-33.9399,151.1753,25.2532,55.3657,Economy,7879.0,831,599.0,7.0,282.9,271,Yes,
FL6098,2024-06-05 - 02:42:29,Delta,SYD,LAX,-33.9399,151.1753,33.9425,-118.4081,Economy,12614.0,740,874.0,0.0,242.07,163,Yes,
FL8734,2023-12-16 - 22:30:21,British Airways,CDG,NRT,49.0097,2.5479,35.772,140.3929,Economy,13527.0,645,636.0,0.0,729.67,316,Yes,
FL8531,2024-03-08 - 19:03:02,Emirates,FRA,DXB,50.0379,8.5622,25.2532,55.3657,Business,3484.0,585,,6.0,370.91,284,Yes,
FL1389,2023-04-27 - 13:04:26,Delta,ORD,JFK,41.9742,-87.9073,40.6413,-73.7781,Economy,3559.0,796,455.0,0.0,617.42,329,Yes,
FL2468,2024-05-03 - 08:01:52,Emirates,SIN,LAX,1.3644,103.9915,33.9425,-118.4081,Economy,3811.0,800,640.0,0.0,89.59,119,Yes,
FL3219,2023-09-17 - 04:34:33,Delta,DXB,FRA,25.2532,55.3657,50.0379,8.5622,Economy,1233.0,201,765.0,34.0,,142,Yes,
FL3012,2023-03-08 - 11:12:22,British Airways,SIN,CDG,1.3644,103.9915,49.0097,2.5479,Economy,2494.0,888,930.0,15.0,37.01,402,Early,
FL9499,2023-07-14 - 13:04:26,Delta,DXB,LAX,25.2532,55.3657,33.9425,-118.4081,Economy,1776.0,762,542.0,0.0,,95,Early,
FL1680,2023-01-01 - 07:17:02,United,CDG,ORD,49.0097,2.5479,41.9742,-87.9073,Economy,8155.0,374,232.0,11.0,409.5,122,Yes,
FL3358,2023-02-03 - 23:48:47,Emirates,FRA,LAX,50.0379,8.5622,33.9425,-118.4081,Economy,4155.0,652,390.0,21.0,165.67,309,No,
FL9611,2023-07-31 - 20:15:52,Delta,JFK,SIN,40.6413,-73.7781,1.3644,103.9915,First,632.0,115,915.0,15.0,728.17,178,Yes,
FL6722,2024-06-13 - 07:22:38,Emirates,SYD,JFK,-33.9399,151.1753,40.6413,-73.7781,Economy,3434.0,516,770.0,11.0,842.43,317,Yes,
