order_id,order_date,customer_country,product_category,product_name,quantity,unit_price,discount_pct,payment_method,order_status,customer_age,customer_lat,customer_lon,review_score,shipping_days,revenue
ORD-101130,2024-04-05 10:48:25.937291,France,Clothing,Product_161,5,7.51,0,Crypto,Delivered,40,2.4045,-105.2337,5.0,11.0,37.55
ORD-101131,2024-04-06 04:20:20.013342,France,Food,Product_24,4,74.49,25,PayPal,Delivered,66,-19.2845,148.2451,1.0,17.0,223.47
ORD-101132,2024-04-06 21:52:14.089392,Brazil,Toys,Product_108,6,58.34,15,Bank Transfer,Delivered,55,22.7281,-117.0579,3.0,8.0,297.53
ORD-101133,2024-04-07 15:24:08.165443,India,Sports,Product_11,8,11.48,20,Bank Transfer,Delivered,64,-54.1947,120.3922,5.0,,73.47
ORD-101134,2024-04-08 08:56:02.241494,Brazil,Electronics,Product_17,3,192.53,20,Crypto,Cancelled,25,-43.5615,-125.9226,3.0,8.0,462.07
ORD-101135,2024-04-09 02:27:56.317545,Canada,Sports,Product_196,1,63.25,25,Credit Card,Processing,24,56.8008,57.1408,,6.0,47.44
ORD-101136,2024-04-09 19:59:50.393595,Germany,Sports,Product_175,4,18.01,10,Bank Transfer,Delivered,19,16.4521,-125.8053,5.0,2.0,64.84
ORD-101137,2024-04-10 13:31:44.469646,Canada,Clothing,Product_25,4,3.56,25,Crypto,Delivered,47,36.1274,152.3109,5.0,15.0,10.68
ORD-101138,2024-04-11 07:03:38.545697,Mexico,Clothing,Product_94,1,43.6,0,Credit Card,Delivered,30,53.6662,23.403,4.0,1.0,43.6
ORD-101139,2024-04-12 00:35:32.621747,Canada,Sports,Product_21,9,31.38,0,Crypto,Delivered,40,2.6176,-61.4614,5.0,6.0,282.42
ORD-101140,2024-04-12 18:07:26.697798,USA,Sports,Product_84,3,9.61,10,Credit Card,Delivered,46,42.7432,-129.4838,2.0,19.0,25.95
ORD-101141,2024-04-13 11:39:20.773849,Canada,Sports,Product_140,5,9.47,20,Gift Card,Cancelled,55,10.8191,-46.3708,5.0,,37.88
ORD-101142,2024-04-14 05:11:14.849899,,Clothing,Product_37,6,93.9,0,Credit Card,Cancelled,54,-29.9289,73.8072,1.0,13.0,563.4
ORD-101143,2024-04-14 22:43:08.925950,UK,Sports,Product_42,8,3.17,15,PayPal,Delivered,37,-14.4164,-41.4177,3.0,,21.56
ORD-101144,2024-04-15 16:15:03.002001,UK,Sports,Product_145,6,48.29,10,Gift Card,Cancelled,50,6.1973,-91.4061,,9.0,260.77
ORD-101145,2024-04-16 09:46:57.078052,France,Food,Product_101,3,26.45,10,Crypto,Delivered,46,-17.2205,27.8674,4.0,3.0,71.41
ORD-101146,2024-04-17 03:18:51.154102,Germany,Home & Garden,Product_48,6,60.13,0,Gift Card,Shipped,67,-14.7038,-29.5841,5.0,2.0,360.78
ORD-101147,2024-04-17 20:50:45.230153,Germany,Electronics,Product_103,1,23.26,25,Gift Card,Delivered,32,-14.452,-120.3098,4.0,16.0,17.44
ORD-101148,2024-04-18 14:22:39.306204,USA,Books,Product_28,4,47.08,0,Crypto,Delivered,40,-43.4166,-124.5643,5.0,18.0,188.32
ORD-101149,2024-04-19 07:54:33.382254,Brazil,Electronics,Product_41,6,13.58,15,Crypto,Cancelled,59,-48.5732,74.6863,5.0,18.0,69.26
ORD-101150,2024-04-20 01:26:27.458305,,Home & Garden,Product_99,7,31.22,15,PayPal,Delivered,20,-53.723,170.8819,4.0,6.0,185.76
ORD-101151,2024-04-20 18:58:21.534356,Mexico,Books,Product_47,3,59.56,25,Crypto,Shipped,54,-45.0209,-96.0861,,18.0,134.01
ORD-101152,2024-04-21 12:30:15.610406,Germany,Toys,Product_146,9,39.69,10,Bank Transfer,Delivered,73,-13.5995,98.3335,4.0,11.0,321.49
ORD-101153,2024-04-22 06:02:09.686457,UK,Sports,Product_105,7,52.27,10,Bank Transfer,Delivered,46,20.1727,-148.4616,5.0,,329.3
ORD-101154,2024-04-22 23:34:03.762508,Canada,Home & Garden,Product_124,1,10.88,0,PayPal,Delivered,62,-34.6002,-42.6327,3.0,14.0,10.88
ORD-101155,2024-04-23 17:05:57.838559,Canada,Food,Product_199,2,16.3,0,Credit Card,Delivered,25,59.8812,2.4077,4.0,18.0,32.6
ORD-101156,2024-04-24 10:37:51.914609,France,Toys,Product_13,1,16.64,15,Credit Card,Shipped,39,49.1316,-83.2511,4.0,7.0,14.14
ORD-101157,2024-04-25 04:09:45.990660,Brazil,Sports,Product_141,9,23.76,20,Bank Transfer,Delivered,70,10.2712,10.6482,3.0,10.0,171.07
ORD-101158,2024-04-25 21:41:40.066711,Brazil,Clothing,Product_100,9,169.07,5,Crypto,Shipped,46,37.7683,137.7412,2.0,,1445.55
ORD-101159,2024-04-26 15:13:34.142761,India,Beauty,Product_31,7,21.65,5,PayPal,Shipped,19,-10.5456,159.9977,4.0,14.0,143.97
ORD-101160,2024-04-27 08:45:28.218812,,Home & Garden,Product_130,3,8.4,0,Credit Card,Shipped,58,-55.035,-143.7995,5.0,18.0,25.2
ORD-101161,2024-04-28 02:17:22.294863,Germany,,Product_16,5,63.43,0,Credit Card,Delivered,66,62.0849,-82.1355,4.0,,317.15
ORD-101162,2024-04-28 19:49:16.370913,Brazil,Home & Garden,Product_137,4,166.66,0,Gift Card,Cancelled,67,-42.7479,172.4882,,14.0,666.64
ORD-101163,2024-04-29 13:21:10.446964,UK,Food,Product_73,7,7.29,0,Bank Transfer,Delivered,62,67.9715,-82.6494,,10.0,51.03
ORD-101164,2024-04-30 06:53:04.523015,France,Home & Garden,Product_166,9,353.32,25,Crypto,Delivered,18,17.2041,69.3746,,15.0,2384.91
ORD-101165,2024-05-01 00:24:58.599066,Mexico,Clothing,Product_54,2,54.5,25,PayPal,Delivered,61,-18.749,-88.7567,,6.0,81.75
ORD-101166,2024-05-01 17:56:52.675116,India,Food,Product_184,8,114.51,5,Credit Card,Delivered,37,6.8958,-51.7084,,9.0,870.28
ORD-101167,2024-05-02 11:28:46.751167,Australia,Books,Product_100,9,192.58,10,Gift Card,Delivered,69,7.72,-111.1396,2.0,10.0,1559.9
ORD-101168,2024-05-03 05:00:40.827218,USA,Electronics,Product_109,9,106.39,5,Bank Transfer,Shipped,38,-56.8562,128.2681,,17.0,909.63
ORD-101169,2024-05-03 22:32:34.903268,Mexico,Sports,Product_87,7,29.0,10,Bank Transfer,Delivered,54,-12.0129,137.7536,5.0,1.0,182.7
ORD-101170,2024-05-04 16:04:28.979319,Australia,Home & Garden,Product_173,9,142.77,0,PayPal,Delivered,25,39.8819,-73.1115,5.0,14.0,1284.93
ORD-101171,2024-05-05 09:36:23.055370,Canada,Sports,Product_162,9,44.95,10,Credit Card,Processing,44,8.8593,116.4923,3.0,4.0,364.1
ORD-101172,2024-05-06 03:08:17.131420,USA,,Product_137,3,122.56,0,PayPal,Delivered,64,-27.0289,-51.033,,2.0,367.68
ORD-101173,2024-05-06 20:40:11.207471,Germany,Clothing,Product_8,4,139.75,10,PayPal,Delivered,52,-14.7602,-144.353,4.0,3.0,503.1
ORD-101174,2024-05-07 14:12:05.283522,UK,Sports,Product_7,2,8.94,0,Gift Card,Delivered,23,56.5123,92.9075,5.0,7.0,17.88
ORD-101175,2024-05-08 07:43:59.359573,USA,Clothing,Product_36,3,85.9,25,Bank Transfer,Processing,62,10.9492,34.7206,,14.0,193.28
ORD-101176,2024-05-09 01:15:53.435623,Japan,Sports,Product_18,5,26.62,0,Crypto,Delivered,61,11.3275,-81.2223,5.0,12.0,133.1
ORD-101177,2024-05-09 18:47:47.511674,Australia,Electronics,Product_3,5,39.09,25,Bank Transfer,Delivered,36,69.7981,-88.9201,5.0,19.0,146.59
ORD-101178,2024-05-10 12:19:41.587725,Germany,Electronics,Product_28,6,38.57,0,Bank Transfer,Delivered,35,-16.681,171.2244,5.0,18.0,231.42
ORD-101179,2024-05-11 05:51:35.663775,Japan,Food,Product_70,7,36.76,0,Gift Card,Shipped,73,4.7381,130.5004,4.0,15.0,257.32
ORD-101180,2024-05-11 23:23:29.739826,Canada,Electronics,Product_172,7,206.07,0,Crypto,Shipped,18,49.5813,111.5274,4.0,1.0,1442.49
ORD-101181,2024-05-12 16:55:23.815877,Japan,Food,Product_149,1,6.43,0,Credit Card,Processing,42,42.4532,-133.9136,5.0,3.0,6.43
ORD-101182,2024-05-13 10:27:17.891927,India,Electronics,Product_28,2,4.19,5,Crypto,Delivered,44,-24.1171,91.8674,4.0,,7.96
ORD-101183,2024-05-14 03:59:11.967978,India,Electronics,Product_54,9,3.25,0,Credit Card,Delivered,24,-39.6027,-102.7655,,4.0,29.25
ORD-101184,2024-05-14 21:31:06.044029,France,Electronics,Product_182,2,119.46,0,Crypto,Delivered,61,34.5951,171.86,3.0,15.0,238.92
ORD-101185,2024-05-15 15:03:00.120080,Mexico,Clothing,Product_65,6,13.09,20,PayPal,Delivered,59,-25.2164,-161.2479,,10.0,62.83
ORD-101186,2024-05-16 08:34:54.196130,Mexico,Home & Garden,Product_100,1,38.81,10,Crypto,Delivered,46,64.5612,-53.2301,,6.0,34.93
ORD-101187,2024-05-17 02:06:48.272181,Germany,Food,Product_21,3,28.86,0,Gift Card,Delivered,48,-42.5516,-25.6868,4.0,13.0,86.58
ORD-101188,2024-05-17 19:38:42.348232,Canada,Sports,Product_13,2,11.43,0,Credit Card,Delivered,61,-17.0274,116.713,2.0,7.0,22.86
ORD-101189,2024-05-18 13:10:36.424282,Brazil,Electronics,Product_57,3,92.0,0,Bank Transfer,Shipped,60,-52.6037,95.8402,,1.0,276.0
ORD-101190,2024-05-19 06:42:30.500333,India,Clothing,Product_49,5,28.42,10,Gift Card,Delivered,53,34.9462,-45.0028,3.0,11.0,127.89
ORD-101191,2024-05-20 00:14:24.576384,Germany,Clothing,Product_118,6,24.9,0,Credit Card,Shipped,36,60.3205,23.6017,5.0,14.0,149.4
ORD-101192,2024-05-20 17:46:18.652434,Brazil,Clothing,Product_54,9,43.79,5,Credit Card,Delivered,23,25.8431,120.8143,4.0,6.0,374.4
ORD-101193,2024-05-21 11:18:12.728485,Mexico,Food,Product_138,4,78.64,20,Bank Transfer,Delivered,42,66.5967,-173.4481,,5.0,251.65
ORD-101194,2024-05-22 04:50:06.804536,France,,Product_53,7,10.48,20,PayPal,Delivered,48,-42.652,108.7841,5.0,19.0,58.69
ORD-101195,2024-05-22 22:22:00.880587,Japan,Food,Product_44,6,94.4,0,Gift Card,Delivered,26,-48.1559,160.8826,5.0,19.0,566.4
ORD-101196,2024-05-23 15:53:54.956637,India,Sports,Product_47,2,188.64,0,Bank Transfer,Delivered,37,53.1857,-168.4568,5.0,13.0,377.28
ORD-101197,2024-05-24 09:25:49.032688,Germany,Home & Garden,Product_53,8,5.98,10,Bank Transfer,Delivered,27,55.494,-163.5908,,7.0,43.06
ORD-101198,2024-05-25 02:57:43.108739,USA,Books,Product_74,7,46.25,0,PayPal,Cancelled,54,52.1903,-55.975,2.0,8.0,323.75
ORD-101199,2024-05-25 20:29:37.184789,Brazil,Toys,Product_46,7,22.97,0,Gift Card,Shipped,44,47.8603,-148.403,5.0,14.0,160.79
ORD-101200,2024-05-26 14:01:31.260840,Japan,Clothing,Product_13,8,76.64,15,Bank Transfer,Delivered,30,-11.0992,-7.4606,4.0,,521.15
ORD-101201,2024-05-27 07:33:25.336891,India,Food,Product_165,1,7.69,25,PayPal,Processing,58,-30.6426,82.3358,4.0,19.0,5.77
ORD-101202,2024-05-28 01:05:19.412941,Mexico,Books,Product_102,1,233.86,0,Gift Card,Shipped,19,65.3885,24.0837,,12.0,233.86
ORD-101203,2024-05-28 18:37:13.488992,Canada,Beauty,Product_24,8,4.81,20,Crypto,Shipped,67,-18.555,-109.2845,5.0,9.0,30.78
ORD-101204,2024-05-29 12:09:07.565043,Brazil,Food,Product_2,4,24.7,20,Credit Card,Processing,38,-6.215,55.7321,,14.0,79.04
ORD-101205,2024-05-30 05:41:01.641094,Mexico,Electronics,Product_81,5,55.77,25,PayPal,Delivered,50,34.4405,66.5476,4.0,6.0,209.14
ORD-101206,2024-05-30 23:12:55.717144,,Toys,Product_100,8,14.53,20,Credit Card,Delivered,41,-20.3969,155.6805,5.0,15.0,92.99
ORD-101207,2024-05-31 16:44:49.793195,,Electronics,Product_142,5,12.04,5,Crypto,Delivered,70,50.5826,-127.1531,5.0,13.0,57.19
ORD-101208,2024-06-01 10:16:43.869246,Japan,Home & Garden,Product_138,4,43.24,0,Bank Transfer,Delivered,61,-50.5453,69.241,1.0,7.0,172.96
ORD-101209,2024-06-02 03:48:37.945296,India,Toys,Product_163,6,36.35,0,Bank Transfer,Delivered,59,46.8097,148.1138,,11.0,218.1
ORD-101210,2024-06-02 21:20:32.021347,Australia,Food,Product_153,5,33.35,0,Gift Card,Delivered,51,21.2499,0.5631,3.0,10.0,166.75
ORD-101211,2024-06-03 14:52:26.097398,Germany,Sports,Product_131,7,92.8,15,PayPal,Cancelled,26,17.3541,-49.7521,5.0,1.0,552.16
ORD-101212,2024-06-04 08:24:20.173448,Japan,Books,Product_111,7,20.63,20,PayPal,Cancelled,19,1.8809,-118.5302,,7.0,115.53
ORD-101213,2024-06-05 01:56:14.249499,Brazil,Sports,Product_102,4,48.59,0,Gift Card,Cancelled,72,-22.5988,132.0433,4.0,18.0,194.36
ORD-101214,2024-06-05 19:28:08.325550,Canada,Food,Product_17,5,18.03,20,Credit Card,Processing,73,2.6495,-38.0713,,3.0,72.12
ORD-101215,2024-06-06 13:00:02.401601,Mexico,Home & Garden,Product_12,3,11.95,0,Bank Transfer,Cancelled,47,0.7538,152.9577,3.0,9.0,35.85
ORD-101216,2024-06-07 06:31:56.477651,,Electronics,Product_182,4,23.53,5,Bank Transfer,Delivered,39,18.8068,125.193,3.0,5.0,89.41
ORD-101217,2024-06-08 00:03:50.553702,Mexico,Toys,Product_116,4,18.2,10,PayPal,Delivered,63,-21.9875,-44.4097,,13.0,65.52
ORD-101218,2024-06-08 17:35:44.629753,,Sports,Product_24,3,19.33,0,PayPal,Delivered,28,-49.5246,26.6092,3.0,16.0,57.99
ORD-101219,2024-06-09 11:07:38.705803,Mexico,Food,Product_29,5,134.07,0,Gift Card,Processing,72,-40.4129,-170.2173,5.0,16.0,670.35
ORD-101220,2024-06-10 04:39:32.781854,Germany,Sports,Product_171,5,24.41,0,Crypto,Delivered,60,34.389,-85.2403,4.0,12.0,122.05
ORD-101221,2024-06-10 22:11:26.857905,India,Food,Product_153,7,14.95,5,Credit Card,Shipped,34,-56.9635,75.6982,2.0,18.0,99.42
ORD-101222,2024-06-11 15:43:20.933955,USA,Electronics,Product_122,4,34.25,15,Crypto,Delivered,53,55.6198,64.0479,5.0,11.0,116.45
ORD-101223,2024-06-12 09:15:15.010006,UK,Toys,Product_188,4,37.53,10,Crypto,Delivered,30,33.7436,-52.787,4.0,17.0,135.11
ORD-101224,2024-06-13 02:47:09.086057,Brazil,Books,Product_90,9,7.97,20,PayPal,Shipped,24,43.6917,111.0989,2.0,,57.38
ORD-101225,2024-06-13 20:19:03.162108,France,Electronics,Product_65,6,23.15,0,PayPal,Delivered,33,52.8579,-95.099,4.0,15.0,138.9
ORD-101226,2024-06-14 13:50:57.238158,UK,Sports,Product_84,4,22.06,0,PayPal,Delivered,50,-43.4341,-13.9426,5.0,6.0,88.24
ORD-101227,2024-06-15 07:22:51.314209,Mexico,Books,Product_119,2,26.94,15,Crypto,Delivered,62,51.0309,-9.889,,6.0,45.8
ORD-101228,2024-06-16 00:54:45.390260,Brazil,Food,Product_156,6,79.09,10,Credit Card,Delivered,18,8.1267,-57.306,4.0,18.0,427.09
ORD-101229,2024-06-16 18:26:39.466310,Australia,Books,Product_16,2,39.02,0,PayPal,Shipped,28,59.5457,163.6798,4.0,19.0,78.04
ORD-101230,2024-06-17 11:58:33.542361,France,,Product_175,5,144.54,15,Bank Transfer,Delivered,23,59.6892,70.8063,1.0,19.0,614.29
ORD-101231,2024-06-18 05:30:27.618412,USA,Electronics,Product_104,6,32.66,5,Credit Card,Delivered,37,-56.736,14.1118,2.0,2.0,186.16
ORD-101232,2024-06-18 23:02:21.694462,Canada,Sports,Product_92,4,279.03,5,Bank Transfer,Delivered,52,-8.3132,3.7854,5.0,,1060.31
ORD-101233,2024-06-19 16:34:15.770513,Australia,Home & Garden,Product_186,3,19.05,10,Credit Card,Processing,61,11.0638,-122.6534,5.0,14.0,51.44
ORD-101234,2024-06-20 10:06:09.846564,UK,Sports,Product_27,7,13.15,20,PayPal,Delivered,54,31.5786,-46.0127,3.0,,73.64
ORD-101235,2024-06-21 03:38:03.922615,,Food,Product_181,2,63.86,25,Gift Card,Shipped,58,-21.3649,62.1984,4.0,,95.79
ORD-101236,2024-06-21 21:09:57.998665,Germany,Clothing,Product_170,6,170.19,0,PayPal,Shipped,43,-25.9608,152.8453,5.0,6.0,1021.14
ORD-101237,2024-06-22 14:41:52.074716,Canada,Toys,Product_187,4,6.33,5,Crypto,Delivered,29,-8.5291,113.9271,3.0,19.0,24.05
ORD-101238,2024-06-23 08:13:46.150767,,Beauty,Product_175,6,26.14,25,Crypto,Cancelled,47,7.6267,-71.8597,,9.0,117.63
ORD-101239,2024-06-24 01:45:40.226817,India,Home & Garden,Product_162,4,15.91,10,Credit Card,Shipped,45,68.4047,-23.7756,5.0,4.0,57.28
ORD-101240,2024-06-24 19:17:34.302868,India,Books,Product_165,4,39.31,5,Crypto,Delivered,44,42.8846,-150.1497,5.0,7.0,149.38
ORD-101241,2024-06-25 12:49:28.378919,Brazil,Home & Garden,Product_134,4,33.52,5,PayPal,Delivered,59,-2.0416,-143.218,3.0,4.0,127.38
ORD-101242,2024-06-26 06:21:22.454969,Australia,Toys,Product_135,9,166.41,15,Bank Transfer,Cancelled,36,-52.6606,-10.7171,,11.0,1273.04
ORD-101243,2024-06-26 23:53:16.531020,USA,Books,Product_153,7,29.08,25,PayPal,Processing,22,-37.2497,10.879,,,152.67
ORD-101244,2024-06-27 17:25:10.607071,Mexico,Toys,Product_33,3,172.39,15,Credit Card,Delivered,22,1.5498,-84.9502,4.0,10.0,439.59
ORD-101245,2024-06-28 10:57:04.683122,France,Books,Product_55,3,22.69,5,Crypto,Delivered,58,49.8665,51.4018,5.0,,64.67
ORD-101246,2024-06-29 04:28:58.759172,France,Home & Garden,Product_186,6,100.66,25,Bank Transfer,Processing,44,-8.6061,73.217,4.0,8.0,452.97
ORD-101247,2024-06-29 22:00:52.835223,UK,Books,Product_7,6,43.57,0,Gift Card,Shipped,45,12.697,-72.3182,4.0,15.0,261.42
ORD-101248,2024-06-30 15:32:46.911274,UK,Books,Product_57,4,263.98,25,Bank Transfer,Processing,43,60.3937,93.0329,4.0,13.0,791.94
ORD-101249,2024-07-01 09:04:40.987324,,Clothing,Product_126,9,5.63,15,Bank Transfer,Delivered,44,63.3625,-105.9822,3.0,2.0,43.07
ORD-101250,2024-07-02 02:36:35.063375,USA,Sports,Product_12,4,8.19,0,PayPal,Shipped,69,-30.8704,15.9305,1.0,1.0,32.76
ORD-101251,2024-07-02 20:08:29.139426,Germany,Sports,Product_16,9,298.25,10,Gift Card,Delivered,66,-54.1147,109.5412,5.0,15.0,2415.83
ORD-101252,2024-07-03 13:40:23.215476,Japan,Beauty,Product_43,4,13.74,10,Credit Card,Delivered,59,-18.7696,13.3233,,7.0,49.46
ORD-101253,2024-07-04 07:12:17.291527,Mexico,Beauty,Product_117,2,14.82,20,Credit Card,Shipped,38,33.9333,146.8666,3.0,18.0,23.71
ORD-101254,2024-07-05 00:44:11.367578,Germany,Food,Product_135,2,11.58,0,Bank Transfer,Returned,18,68.4001,-158.9396,4.0,10.0,23.16
ORD-101255,2024-07-05 18:16:05.443629,Brazil,Food,Product_111,5,131.39,0,Bank Transfer,Delivered,71,-49.6007,31.793,5.0,15.0,656.95
ORD-101256,2024-07-06 11:47:59.519679,Japan,Food,Product_51,4,7.36,0,Crypto,Delivered,45,-56.1547,22.232,,5.0,29.44
ORD-101257,2024-07-07 05:19:53.595730,Japan,Clothing,Product_160,7,34.02,20,Gift Card,Shipped,65,59.3599,57.7272,4.0,11.0,190.51
ORD-101258,2024-07-07 22:51:47.671781,Australia,Beauty,Product_75,5,24.08,0,Bank Transfer,Delivered,32,40.9996,120.0265,3.0,8.0,120.4
ORD-101259,2024-07-08 16:23:41.747831,USA,Toys,Product_8,6,114.87,0,Crypto,Processing,72,73.9536,81.3071,3.0,8.0,689.22
ORD-101260,2024-07-09 09:55:35.823882,USA,Food,Product_45,4,16.84,20,Gift Card,Processing,34,-6.433,104.5018,,6.0,53.89
ORD-101261,2024-07-10 03:27:29.899933,Japan,Food,Product_59,2,54.51,10,Credit Card,Delivered,43,-3.8331,-76.026,4.0,15.0,98.12
ORD-101262,2024-07-10 20:59:23.975984,Australia,Home & Garden,Product_132,9,8.12,0,Crypto,Returned,37,-36.7379,-40.5009,,15.0,73.08
ORD-101263,2024-07-11 14:31:18.052034,Mexico,Electronics,Product_104,7,507.11,20,Gift Card,Processing,42,-44.3606,45.6397,5.0,5.0,2839.82
ORD-101264,2024-07-12 08:03:12.128085,Japan,Toys,Product_195,4,24.84,5,Crypto,Cancelled,30,18.1269,19.2461,5.0,13.0,94.39
ORD-101265,2024-07-13 01:35:06.204136,Canada,Food,Product_157,3,33.47,5,Bank Transfer,Shipped,50,-10.8215,165.9974,,14.0,95.39
ORD-101266,2024-07-13 19:07:00.280186,UK,Food,Product_157,3,241.22,10,PayPal,Cancelled,42,-49.1573,-112.7396,3.0,11.0,651.29
ORD-101267,2024-07-14 12:38:54.356237,UK,Food,Product_98,9,16.38,5,Credit Card,Delivered,25,59.7433,-53.5398,,12.0,140.05
ORD-101268,2024-07-15 06:10:48.432288,Germany,Electronics,Product_156,5,244.9,0,Bank Transfer,Delivered,22,-33.2219,26.1919,1.0,1.0,1224.5
ORD-101269,2024-07-15 23:42:42.508338,Brazil,Electronics,Product_79,3,20.21,20,Bank Transfer,Cancelled,23,41.0589,132.467,5.0,3.0,48.5
ORD-101270,2024-07-16 17:14:36.584389,,Clothing,Product_124,5,74.15,0,Gift Card,Delivered,40,-21.8991,154.5655,5.0,8.0,370.75
ORD-101271,2024-07-17 10:46:30.660440,India,Toys,Product_172,2,16.66,0,Crypto,Delivered,69,49.7422,-59.0269,5.0,12.0,33.32
ORD-101272,2024-07-18 04:18:24.736491,Germany,Clothing,Product_4,4,6.51,5,Credit Card,Processing,47,-44.0164,-155.841,3.0,15.0,24.74
ORD-101273,2024-07-18 21:50:18.812541,UK,Books,Product_90,2,54.46,15,Bank Transfer,Processing,31,42.0697,-28.2169,,3.0,92.58
ORD-101274,2024-07-19 15:22:12.888592,Brazil,Electronics,Product_104,2,71.37,25,Gift Card,Delivered,71,-46.754,-38.0361,4.0,8.0,107.06
ORD-101275,2024-07-20 08:54:06.964643,USA,Home & Garden,Product_137,8,6.83,0,Credit Card,Cancelled,40,0.3336,175.1353,5.0,19.0,54.64
ORD-101276,2024-07-21 02:26:01.040693,USA,Beauty,Product_119,1,22.91,0,Crypto,Shipped,28,39.0906,-24.818,4.0,6.0,22.91
ORD-101277,2024-07-21 19:57:55.116744,Mexico,Home & Garden,Product_133,7,139.9,20,Bank Transfer,Delivered,48,-36.6155,-69.9397,,,783.44
ORD-101278,2024-07-22 13:29:49.192795,Japan,Beauty,Product_56,5,68.04,10,Bank Transfer,Processing,23,-21.4352,-48.4641,3.0,,306.18
ORD-101279,2024-07-23 07:01:43.268845,Canada,Electronics,Product_96,8,20.61,0,Bank Transfer,Delivered,28,56.7435,-37.1065,5.0,12.0,164.88
ORD-101280,2024-07-24 00:33:37.344896,USA,Electronics,Product_178,1,16.17,15,Credit Card,Delivered,30,59.4911,115.7545,5.0,2.0,13.74
ORD-101281,2024-07-24 18:05:31.420947,Australia,Electronics,Product_75,7,343.06,5,Credit Card,Delivered,29,-53.9337,-150.8346,5.0,5.0,2281.35
ORD-101282,2024-07-25 11:37:25.496998,,Clothing,Product_143,5,5.83,0,Credit Card,Delivered,71,-37.3078,-66.0575,5.0,4.0,29.15
ORD-101283,2024-07-26 05:09:19.573048,Australia,Toys,Product_32,4,30.84,10,Credit Card,Delivered,19,-44.1413,167.8747,4.0,9.0,111.02
ORD-101284,2024-07-26 22:41:13.649099,Brazil,Beauty,Product_28,7,5.71,0,Gift Card,Processing,70,-35.7414,-124.8831,,13.0,39.97
ORD-101285,2024-07-27 16:13:07.725150,,Toys,Product_22,2,160.42,10,PayPal,Processing,52,70.9753,87.3365,4.0,13.0,288.76
ORD-101286,2024-07-28 09:45:01.801200,Canada,Clothing,Product_17,1,32.83,25,Gift Card,Delivered,72,14.4735,-51.6983,,15.0,24.62
ORD-101287,2024-07-29 03:16:55.877251,Brazil,Clothing,Product_59,1,41.01,20,Bank Transfer,Processing,53,3.1952,29.4428,5.0,2.0,32.81
ORD-101288,2024-07-29 20:48:49.953302,India,Sports,Product_90,1,918.43,0,Gift Card,Delivered,34,72.9031,-144.1627,3.0,13.0,918.43
ORD-101289,2024-07-30 14:20:44.029352,India,Home & Garden,Product_199,5,16.25,5,Crypto,Delivered,45,15.1891,-69.6918,2.0,7.0,77.19
ORD-101290,2024-07-31 07:52:38.105403,Australia,Home & Garden,Product_106,7,269.96,20,Credit Card,Cancelled,45,29.2509,0.3114,4.0,17.0,1511.78
ORD-101291,2024-08-01 01:24:32.181454,,Books,Product_185,2,20.72,20,Crypto,Delivered,39,-15.076,-96.5878,3.0,8.0,33.15
ORD-101292,2024-08-01 18:56:26.257505,Germany,Food,Product_26,8,25.02,25,Crypto,Delivered,55,-8.4145,15.0732,4.0,18.0,150.12
ORD-101293,2024-08-02 12:28:20.333555,Japan,Clothing,Product_25,4,785.1,10,Bank Transfer,Shipped,24,20.2453,-100.8866,3.0,15.0,2826.36
ORD-101294,2024-08-03 06:00:14.409606,Mexico,Beauty,Product_138,3,27.29,0,Credit Card,Delivered,32,-50.5789,54.0362,3.0,15.0,81.87
ORD-101295,2024-08-03 23:32:08.485657,Japan,Sports,Product_45,8,6.36,0,Crypto,Cancelled,49,-25.4558,145.5676,4.0,5.0,50.88
ORD-101296,2024-08-04 17:04:02.561707,Mexico,Sports,Product_83,2,46.45,0,Bank Transfer,Delivered,28,-33.4304,-149.2241,4.0,2.0,92.9
ORD-101297,2024-08-05 10:35:56.637758,,Food,Product_11,3,26.92,0,Credit Card,Delivered,41,-57.8544,-102.0182,4.0,16.0,80.76
ORD-101298,2024-08-06 04:07:50.713809,Canada,Toys,Product_181,3,51.45,10,PayPal,Delivered,20,12.4817,123.9923,3.0,5.0,138.92
ORD-101299,2024-08-06 21:39:44.789859,USA,Food,Product_104,1,28.21,15,Bank Transfer,Delivered,47,15.7421,47.3593,5.0,6.0,23.98
ORD-101300,2024-08-07 15:11:38.865910,Canada,Food,Product_68,6,472.79,0,Gift Card,Delivered,23,-8.1682,-151.6648,2.0,12.0,2836.74
ORD-101301,2024-08-08 08:43:32.941961,Mexico,Food,Product_95,2,64.59,5,Credit Card,Delivered,19,-23.7218,-4.914,1.0,5.0,122.72
ORD-101302,2024-08-09 02:15:27.018012,Brazil,,Product_156,1,9.12,0,Crypto,Cancelled,31,28.0281,-104.4869,4.0,8.0,9.12
ORD-101303,2024-08-09 19:47:21.094062,India,Clothing,Product_65,2,38.45,25,Crypto,Cancelled,58,-41.821,-108.3253,,11.0,57.68
ORD-101304,2024-08-10 13:19:15.170113,Mexico,Books,Product_49,6,12.69,0,Gift Card,Delivered,35,10.013,158.6323,4.0,14.0,76.14
ORD-101305,2024-08-11 06:51:09.246164,Canada,Clothing,Product_175,4,24.6,10,Gift Card,Delivered,68,43.69,94.155,5.0,17.0,88.56
